texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
darchmare superó peor creo fácil luz,False,False,False,False,False,False,False,False,False,False,False
bandas harán bailar cupones alimentos harán bailar si obama convierte presidente ustedes putas trabajar,False,False,False,False,True,False,False,False,False,False,False
goosenetworkusa jank patrickosgood video estúpido información pruebas,True,False,False,False,False,False,False,False,False,False,False
rt korvys saintneko freebsdgirl httptcogsukcl,False,False,False,False,False,False,False,False,False,False,False
torikyuun mujeres nunca intentar adoptar perspectiva masculina ficción,False,False,False,False,False,False,False,False,False,False,False
dou um empurro em uma pessoa isso chama empurro sociedad bullying httptumblrcomxsrxwmpv,False,False,False,False,False,False,False,False,False,False,False
colin comiendo mkr httptcofniyppc,False,False,False,False,False,False,False,False,False,False,False
espero lloyd drasko encuentren mkr,False,False,False,False,False,False,False,False,False,False,False
sigue sodamntrue tan jodidamente cierto,False,False,False,False,False,False,False,False,False,False,False
itscombs punto entrar liga quieres entrar,False,False,False,False,False,False,False,False,False,False,False
si sobraran verduras asadas marketing punto fuerte lloyd mkr,False,False,False,False,False,False,False,False,False,False,False
duncanstein gracias dosis misoginiaextrañamenteespecífica,False,False,False,False,False,False,False,False,False,False,False
vuelto increíble puedo esperar ver van hacer año mkr,False,False,False,False,False,False,False,False,False,False,False
soporto kat andre perdedores mkr,True,False,False,False,False,False,False,False,False,False,False
richiemondchang akzx jajaja bueno saber reíste carcajadas piensas mismo terminaste universidad retrasados retrasados arruinaron jajaja,False,False,False,False,False,False,False,False,False,False,False
leokikilady respeto uso sprinkles are for winners,False,False,False,False,False,False,False,False,False,False,False
empecé ponerme pocky piercings labio parece razonable httptcoxtrpledk,False,False,False,False,False,False,False,False,False,False,False
thatmcgowankid basedanarchy ignoremos millones personas apoyaron rice necesario esfuerzo masivo conseguirlo,False,False,False,False,False,False,False,False,False,False,False
wetsprocket papá,False,False,False,False,False,False,False,False,False,False,False
siento triste haber perdido adorable cachorrita alegro dueños originales podido recuperarla,False,False,False,False,False,False,False,False,False,False,False
dios cuántas rondas comida instantánea restaurante vamos tener si alguien obtener puntuación justa si kat hacer grrr mkr,False,False,False,False,False,False,False,False,False,False,False
punto subir temperatura ronda restaurante instantánea,False,False,False,False,False,False,False,False,False,False,False
mrmanps izzyevans favoritos sinceros van acosar nueva escuela,False,False,False,False,False,False,False,False,True,False,False
jrblanc totalmente culpa p toma blanqueador cerebro httptcorprbubws,False,False,False,False,False,False,False,False,False,False,False
mkr realmente espero supere descaro,False,False,False,False,False,False,False,False,False,False,False
hola channel mykitchenrules muriendo lentamente imacelebrityau parece mejor alternativa mkr,False,False,False,False,False,False,False,False,False,False,False
luizpsc nadie perfecto cometemos errores luego pedir perdón celebridades especiales,False,False,False,False,True,False,False,False,False,False,False
mutasawwif tawheednetwork httptcojetvjeoeax,False,False,False,False,False,False,False,False,False,False,False
creo igualdad excepto borracho enojado mujeres lt confío hombres feministas,False,False,False,False,False,False,False,False,False,False,False
momento copiaste respuesta incorrecta compañero clase piensas miee,False,False,False,False,False,False,False,False,False,False,False
kristinaaegger espero eva debra ganen concurso mkr,False,False,False,False,False,False,False,False,False,False,False
chilblane devslashzero demasiado,False,False,False,False,False,False,False,False,False,False,False
mal humor tener discutir si permite cname guiones bajos maldita rfc,False,False,False,False,False,False,False,True,False,False,False
divierten bastante críticas fundamentadas escuchando gamergate creen organización fines lucro pagar impuestos,False,False,False,False,False,False,False,False,False,False,False
aiiane genial puedo esperar saber,False,False,False,False,False,False,False,False,False,False,False
nowplaying hacia dónde vamos aquí robby música ltdesconocidogt droidnp,False,False,False,False,False,False,False,False,False,False,False
siento carpa mkr mkr,False,False,False,False,False,False,False,False,False,False,False
derecha cristiana llama franken matón liberal exponer gran mentira httptcoedqbrud,False,False,False,False,False,False,False,False,True,False,False
hal informes llegan mosul indican musulmanes volviendo ateos resultado forma isis imponiendo religión,False,False,False,False,False,False,False,False,False,False,False
halima johnnygjokaj cdnkhadija rfrankh casó aisha años acostó años definición pedófilo,False,False,False,False,False,False,False,False,False,False,False
momento incómodo kat andre usan palabra justo oración sabes siquiera significa mkr,False,False,False,False,False,False,False,False,False,False,False
meandean probablemente ver escuela,False,False,False,False,False,False,False,False,False,False,False
strangeronfire raqqasl si respuesta simplemente siendo quejoso santurrón,False,False,False,False,False,False,False,False,False,False,False
djzense creo espérate witriando bulling,False,False,False,False,False,False,False,False,False,False,False
casa anuario normandy crossing clase alumnos quinto grado veo aquí,False,False,False,False,False,False,False,False,False,False,False
mkr mismo chloejames kelly,False,False,False,False,False,False,False,False,False,False,False
empleados bachmann acosan periodista cnn evitar responder preguntas alternet httptcoegzzp p,False,False,False,False,False,False,False,False,False,False,False
rt randomwibbler kat andre haciendo llama acoso escolar espero orgullosos mismos mkr,False,False,False,False,False,True,False,False,False,False,False
favor deja demonizar sexualidad mujeres negras gracias,False,False,False,False,False,False,False,False,False,False,False
daveowens appriver spacekatgal hicieron,False,False,False,False,False,False,False,False,False,False,False
encanta despertar sueño quería,False,False,False,False,False,False,False,False,False,False,False
enamorado da fuerza felicidad corazón,False,False,False,False,False,False,False,False,False,False,False
timcfield,False,False,False,False,False,False,False,False,False,False,False
rt harikondabolu aparentemente sony demasiado ocupados escribiendo malos chistes raza asegurarse parecía bien guión matar kim jo,False,True,False,False,False,False,False,False,False,False,False
crazycultfilms deberías haber vomitado cagado bolsa basura dársela,False,False,False,False,False,False,False,False,False,False,False
nunca entendí cómo gente puede hacer muebles modulares ikea pueden hacer tienda campaña mkr,False,False,False,False,False,False,False,False,False,False,False
hecho juicy j sampleara canciones the weeknd clásico,False,False,False,False,False,False,False,False,False,False,False
rt ravenhuwolf alarabiyaeng batalla tikrit plantea muchas preguntas papel irán httptcolpazxkir http,False,False,False,False,False,False,False,False,False,False,False
tarta limón deconstruida presentada heinz baby foods mkr,False,False,False,False,False,False,False,False,False,False,False
configuración iglvzx mencionarlo solo va política desarrollo si mal recuerdo rting,False,False,False,False,False,False,False,False,False,False,False
departamento sheriff presenta orden arresto kimberly llegan dirección equivocada calle correcta mierda,False,False,False,False,False,False,False,True,False,False,False
encanta tipo gente siempre sonriendo,False,False,False,False,False,False,False,False,False,False,False
hacer hijo acosador httpdldbzzphs,False,False,False,False,False,False,False,False,False,False,False
dios blackmilk matando httptcojrxiheqjmg,False,False,False,False,False,False,False,False,False,False,False
pavnarm rubiconski adnansadiq pensó color resaltaba ojos,False,False,False,False,False,False,False,False,False,False,False
nworyzen vez llegas conclusiones fundamento igual absurda idea golpe,False,False,False,False,False,False,False,False,False,False,False
deppedropaulo favor conhea projeto combate ao bullying httptcoiaursh,False,False,False,False,False,False,False,False,False,False,False
lifeinkhilafah deben intentar reconectar raqqa sinjar tal afar mosul fracasarán suficientes hombres,False,False,False,False,False,False,False,False,False,False,False
